fastq_file	fastq_short_name	seq_round	flowcell	sample_id	plate	well	lane	read	aligned
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A08_S154_L001_R2_001.fastq.gz	HD02_05_A08_S154_L001_R2_001	HD02	2	HD02_05_A08	05	A08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A08_S154_L002_R1_001.fastq.gz	HD02_05_A08_S154_L002_R1_001	HD02	2	HD02_05_A08	05	A08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A08_S154_L002_R2_001.fastq.gz	HD02_05_A08_S154_L002_R2_001	HD02	2	HD02_05_A08	05	A08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A09_S28_L001_R1_001.fastq.gz	HD02_05_A09_S28_L001_R1_001	HD02	2	HD02_05_A09	05	A09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A09_S28_L001_R2_001.fastq.gz	HD02_05_A09_S28_L001_R2_001	HD02	2	HD02_05_A09	05	A09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A09_S28_L002_R1_001.fastq.gz	HD02_05_A09_S28_L002_R1_001	HD02	2	HD02_05_A09	05	A09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A09_S28_L002_R2_001.fastq.gz	HD02_05_A09_S28_L002_R2_001	HD02	2	HD02_05_A09	05	A09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A10_S282_L001_R1_001.fastq.gz	HD02_05_A10_S282_L001_R1_001	HD02	2	HD02_05_A10	05	A10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A10_S282_L001_R2_001.fastq.gz	HD02_05_A10_S282_L001_R2_001	HD02	2	HD02_05_A10	05	A10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A10_S282_L002_R1_001.fastq.gz	HD02_05_A10_S282_L002_R1_001	HD02	2	HD02_05_A10	05	A10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A10_S282_L002_R2_001.fastq.gz	HD02_05_A10_S282_L002_R2_001	HD02	2	HD02_05_A10	05	A10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A11_S7_L001_R1_001.fastq.gz	HD02_05_A11_S7_L001_R1_001	HD02	2	HD02_05_A11	05	A11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A11_S7_L001_R2_001.fastq.gz	HD02_05_A11_S7_L001_R2_001	HD02	2	HD02_05_A11	05	A11	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A11_S7_L002_R1_001.fastq.gz	HD02_05_A11_S7_L002_R1_001	HD02	2	HD02_05_A11	05	A11	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A11_S7_L002_R2_001.fastq.gz	HD02_05_A11_S7_L002_R2_001	HD02	2	HD02_05_A11	05	A11	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A12_S301_L001_R1_001.fastq.gz	HD02_05_A12_S301_L001_R1_001	HD02	2	HD02_05_A12	05	A12	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A12_S301_L001_R2_001.fastq.gz	HD02_05_A12_S301_L001_R2_001	HD02	2	HD02_05_A12	05	A12	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A12_S301_L002_R1_001.fastq.gz	HD02_05_A12_S301_L002_R1_001	HD02	2	HD02_05_A12	05	A12	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_A12_S301_L002_R2_001.fastq.gz	HD02_05_A12_S301_L002_R2_001	HD02	2	HD02_05_A12	05	A12	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B01_S172_L001_R1_001.fastq.gz	HD02_05_B01_S172_L001_R1_001	HD02	2	HD02_05_B01	05	B01	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B01_S172_L001_R2_001.fastq.gz	HD02_05_B01_S172_L001_R2_001	HD02	2	HD02_05_B01	05	B01	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B01_S172_L002_R1_001.fastq.gz	HD02_05_B01_S172_L002_R1_001	HD02	2	HD02_05_B01	05	B01	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B01_S172_L002_R2_001.fastq.gz	HD02_05_B01_S172_L002_R2_001	HD02	2	HD02_05_B01	05	B01	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B02_S269_L001_R1_001.fastq.gz	HD02_05_B02_S269_L001_R1_001	HD02	2	HD02_05_B02	05	B02	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B02_S269_L001_R2_001.fastq.gz	HD02_05_B02_S269_L001_R2_001	HD02	2	HD02_05_B02	05	B02	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B02_S269_L002_R1_001.fastq.gz	HD02_05_B02_S269_L002_R1_001	HD02	2	HD02_05_B02	05	B02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B02_S269_L002_R2_001.fastq.gz	HD02_05_B02_S269_L002_R2_001	HD02	2	HD02_05_B02	05	B02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B03_S178_L001_R1_001.fastq.gz	HD02_05_B03_S178_L001_R1_001	HD02	2	HD02_05_B03	05	B03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B03_S178_L001_R2_001.fastq.gz	HD02_05_B03_S178_L001_R2_001	HD02	2	HD02_05_B03	05	B03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B03_S178_L002_R1_001.fastq.gz	HD02_05_B03_S178_L002_R1_001	HD02	2	HD02_05_B03	05	B03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B03_S178_L002_R2_001.fastq.gz	HD02_05_B03_S178_L002_R2_001	HD02	2	HD02_05_B03	05	B03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B04_S283_L001_R1_001.fastq.gz	HD02_05_B04_S283_L001_R1_001	HD02	2	HD02_05_B04	05	B04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B04_S283_L001_R2_001.fastq.gz	HD02_05_B04_S283_L001_R2_001	HD02	2	HD02_05_B04	05	B04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B04_S283_L002_R1_001.fastq.gz	HD02_05_B04_S283_L002_R1_001	HD02	2	HD02_05_B04	05	B04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B04_S283_L002_R2_001.fastq.gz	HD02_05_B04_S283_L002_R2_001	HD02	2	HD02_05_B04	05	B04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B05_S355_L001_R1_001.fastq.gz	HD02_05_B05_S355_L001_R1_001	HD02	2	HD02_05_B05	05	B05	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B05_S355_L001_R2_001.fastq.gz	HD02_05_B05_S355_L001_R2_001	HD02	2	HD02_05_B05	05	B05	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B05_S355_L002_R1_001.fastq.gz	HD02_05_B05_S355_L002_R1_001	HD02	2	HD02_05_B05	05	B05	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B05_S355_L002_R2_001.fastq.gz	HD02_05_B05_S355_L002_R2_001	HD02	2	HD02_05_B05	05	B05	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B06_S249_L001_R1_001.fastq.gz	HD02_05_B06_S249_L001_R1_001	HD02	2	HD02_05_B06	05	B06	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B06_S249_L001_R2_001.fastq.gz	HD02_05_B06_S249_L001_R2_001	HD02	2	HD02_05_B06	05	B06	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B06_S249_L002_R1_001.fastq.gz	HD02_05_B06_S249_L002_R1_001	HD02	2	HD02_05_B06	05	B06	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B06_S249_L002_R2_001.fastq.gz	HD02_05_B06_S249_L002_R2_001	HD02	2	HD02_05_B06	05	B06	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B07_S183_L001_R1_001.fastq.gz	HD02_05_B07_S183_L001_R1_001	HD02	2	HD02_05_B07	05	B07	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B07_S183_L001_R2_001.fastq.gz	HD02_05_B07_S183_L001_R2_001	HD02	2	HD02_05_B07	05	B07	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B07_S183_L002_R1_001.fastq.gz	HD02_05_B07_S183_L002_R1_001	HD02	2	HD02_05_B07	05	B07	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B07_S183_L002_R2_001.fastq.gz	HD02_05_B07_S183_L002_R2_001	HD02	2	HD02_05_B07	05	B07	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B08_S84_L001_R1_001.fastq.gz	HD02_05_B08_S84_L001_R1_001	HD02	2	HD02_05_B08	05	B08	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B08_S84_L001_R2_001.fastq.gz	HD02_05_B08_S84_L001_R2_001	HD02	2	HD02_05_B08	05	B08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B08_S84_L002_R1_001.fastq.gz	HD02_05_B08_S84_L002_R1_001	HD02	2	HD02_05_B08	05	B08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B08_S84_L002_R2_001.fastq.gz	HD02_05_B08_S84_L002_R2_001	HD02	2	HD02_05_B08	05	B08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B09_S295_L001_R1_001.fastq.gz	HD02_05_B09_S295_L001_R1_001	HD02	2	HD02_05_B09	05	B09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B09_S295_L001_R2_001.fastq.gz	HD02_05_B09_S295_L001_R2_001	HD02	2	HD02_05_B09	05	B09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B09_S295_L002_R1_001.fastq.gz	HD02_05_B09_S295_L002_R1_001	HD02	2	HD02_05_B09	05	B09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B09_S295_L002_R2_001.fastq.gz	HD02_05_B09_S295_L002_R2_001	HD02	2	HD02_05_B09	05	B09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B10_S47_L001_R1_001.fastq.gz	HD02_05_B10_S47_L001_R1_001	HD02	2	HD02_05_B10	05	B10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B10_S47_L001_R2_001.fastq.gz	HD02_05_B10_S47_L001_R2_001	HD02	2	HD02_05_B10	05	B10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B10_S47_L002_R1_001.fastq.gz	HD02_05_B10_S47_L002_R1_001	HD02	2	HD02_05_B10	05	B10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B10_S47_L002_R2_001.fastq.gz	HD02_05_B10_S47_L002_R2_001	HD02	2	HD02_05_B10	05	B10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B11_S368_L001_R1_001.fastq.gz	HD02_05_B11_S368_L001_R1_001	HD02	2	HD02_05_B11	05	B11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B11_S368_L001_R2_001.fastq.gz	HD02_05_B11_S368_L001_R2_001	HD02	2	HD02_05_B11	05	B11	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B11_S368_L002_R1_001.fastq.gz	HD02_05_B11_S368_L002_R1_001	HD02	2	HD02_05_B11	05	B11	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B11_S368_L002_R2_001.fastq.gz	HD02_05_B11_S368_L002_R2_001	HD02	2	HD02_05_B11	05	B11	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B12_S133_L001_R1_001.fastq.gz	HD02_05_B12_S133_L001_R1_001	HD02	2	HD02_05_B12	05	B12	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B12_S133_L001_R2_001.fastq.gz	HD02_05_B12_S133_L001_R2_001	HD02	2	HD02_05_B12	05	B12	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B12_S133_L002_R1_001.fastq.gz	HD02_05_B12_S133_L002_R1_001	HD02	2	HD02_05_B12	05	B12	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_B12_S133_L002_R2_001.fastq.gz	HD02_05_B12_S133_L002_R2_001	HD02	2	HD02_05_B12	05	B12	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C01_S235_L001_R1_001.fastq.gz	HD02_05_C01_S235_L001_R1_001	HD02	2	HD02_05_C01	05	C01	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C01_S235_L001_R2_001.fastq.gz	HD02_05_C01_S235_L001_R2_001	HD02	2	HD02_05_C01	05	C01	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C01_S235_L002_R1_001.fastq.gz	HD02_05_C01_S235_L002_R1_001	HD02	2	HD02_05_C01	05	C01	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C01_S235_L002_R2_001.fastq.gz	HD02_05_C01_S235_L002_R2_001	HD02	2	HD02_05_C01	05	C01	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C02_S148_L001_R1_001.fastq.gz	HD02_05_C02_S148_L001_R1_001	HD02	2	HD02_05_C02	05	C02	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C02_S148_L001_R2_001.fastq.gz	HD02_05_C02_S148_L001_R2_001	HD02	2	HD02_05_C02	05	C02	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C02_S148_L002_R1_001.fastq.gz	HD02_05_C02_S148_L002_R1_001	HD02	2	HD02_05_C02	05	C02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C02_S148_L002_R2_001.fastq.gz	HD02_05_C02_S148_L002_R2_001	HD02	2	HD02_05_C02	05	C02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C03_S69_L001_R1_001.fastq.gz	HD02_05_C03_S69_L001_R1_001	HD02	2	HD02_05_C03	05	C03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C03_S69_L001_R2_001.fastq.gz	HD02_05_C03_S69_L001_R2_001	HD02	2	HD02_05_C03	05	C03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C03_S69_L002_R1_001.fastq.gz	HD02_05_C03_S69_L002_R1_001	HD02	2	HD02_05_C03	05	C03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C03_S69_L002_R2_001.fastq.gz	HD02_05_C03_S69_L002_R2_001	HD02	2	HD02_05_C03	05	C03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C04_S118_L001_R1_001.fastq.gz	HD02_05_C04_S118_L001_R1_001	HD02	2	HD02_05_C04	05	C04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C04_S118_L001_R2_001.fastq.gz	HD02_05_C04_S118_L001_R2_001	HD02	2	HD02_05_C04	05	C04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C04_S118_L002_R1_001.fastq.gz	HD02_05_C04_S118_L002_R1_001	HD02	2	HD02_05_C04	05	C04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C04_S118_L002_R2_001.fastq.gz	HD02_05_C04_S118_L002_R2_001	HD02	2	HD02_05_C04	05	C04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C05_S192_L001_R1_001.fastq.gz	HD02_05_C05_S192_L001_R1_001	HD02	2	HD02_05_C05	05	C05	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C05_S192_L001_R2_001.fastq.gz	HD02_05_C05_S192_L001_R2_001	HD02	2	HD02_05_C05	05	C05	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C05_S192_L002_R1_001.fastq.gz	HD02_05_C05_S192_L002_R1_001	HD02	2	HD02_05_C05	05	C05	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C05_S192_L002_R2_001.fastq.gz	HD02_05_C05_S192_L002_R2_001	HD02	2	HD02_05_C05	05	C05	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C06_S87_L001_R1_001.fastq.gz	HD02_05_C06_S87_L001_R1_001	HD02	2	HD02_05_C06	05	C06	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C06_S87_L001_R2_001.fastq.gz	HD02_05_C06_S87_L001_R2_001	HD02	2	HD02_05_C06	05	C06	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C06_S87_L002_R1_001.fastq.gz	HD02_05_C06_S87_L002_R1_001	HD02	2	HD02_05_C06	05	C06	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C06_S87_L002_R2_001.fastq.gz	HD02_05_C06_S87_L002_R2_001	HD02	2	HD02_05_C06	05	C06	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C07_S110_L001_R1_001.fastq.gz	HD02_05_C07_S110_L001_R1_001	HD02	2	HD02_05_C07	05	C07	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C07_S110_L001_R2_001.fastq.gz	HD02_05_C07_S110_L001_R2_001	HD02	2	HD02_05_C07	05	C07	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C07_S110_L002_R1_001.fastq.gz	HD02_05_C07_S110_L002_R1_001	HD02	2	HD02_05_C07	05	C07	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C07_S110_L002_R2_001.fastq.gz	HD02_05_C07_S110_L002_R2_001	HD02	2	HD02_05_C07	05	C07	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C08_S296_L001_R1_001.fastq.gz	HD02_05_C08_S296_L001_R1_001	HD02	2	HD02_05_C08	05	C08	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C08_S296_L001_R2_001.fastq.gz	HD02_05_C08_S296_L001_R2_001	HD02	2	HD02_05_C08	05	C08	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C08_S296_L002_R1_001.fastq.gz	HD02_05_C08_S296_L002_R1_001	HD02	2	HD02_05_C08	05	C08	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C08_S296_L002_R2_001.fastq.gz	HD02_05_C08_S296_L002_R2_001	HD02	2	HD02_05_C08	05	C08	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C09_S375_L001_R1_001.fastq.gz	HD02_05_C09_S375_L001_R1_001	HD02	2	HD02_05_C09	05	C09	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C09_S375_L001_R2_001.fastq.gz	HD02_05_C09_S375_L001_R2_001	HD02	2	HD02_05_C09	05	C09	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C09_S375_L002_R1_001.fastq.gz	HD02_05_C09_S375_L002_R1_001	HD02	2	HD02_05_C09	05	C09	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C09_S375_L002_R2_001.fastq.gz	HD02_05_C09_S375_L002_R2_001	HD02	2	HD02_05_C09	05	C09	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C10_S134_L001_R1_001.fastq.gz	HD02_05_C10_S134_L001_R1_001	HD02	2	HD02_05_C10	05	C10	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C10_S134_L001_R2_001.fastq.gz	HD02_05_C10_S134_L001_R2_001	HD02	2	HD02_05_C10	05	C10	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C10_S134_L002_R1_001.fastq.gz	HD02_05_C10_S134_L002_R1_001	HD02	2	HD02_05_C10	05	C10	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C10_S134_L002_R2_001.fastq.gz	HD02_05_C10_S134_L002_R2_001	HD02	2	HD02_05_C10	05	C10	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C11_S314_L001_R1_001.fastq.gz	HD02_05_C11_S314_L001_R1_001	HD02	2	HD02_05_C11	05	C11	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C11_S314_L001_R2_001.fastq.gz	HD02_05_C11_S314_L001_R2_001	HD02	2	HD02_05_C11	05	C11	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C11_S314_L002_R1_001.fastq.gz	HD02_05_C11_S314_L002_R1_001	HD02	2	HD02_05_C11	05	C11	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C11_S314_L002_R2_001.fastq.gz	HD02_05_C11_S314_L002_R2_001	HD02	2	HD02_05_C11	05	C11	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C12_S229_L001_R1_001.fastq.gz	HD02_05_C12_S229_L001_R1_001	HD02	2	HD02_05_C12	05	C12	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C12_S229_L001_R2_001.fastq.gz	HD02_05_C12_S229_L001_R2_001	HD02	2	HD02_05_C12	05	C12	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C12_S229_L002_R1_001.fastq.gz	HD02_05_C12_S229_L002_R1_001	HD02	2	HD02_05_C12	05	C12	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_C12_S229_L002_R2_001.fastq.gz	HD02_05_C12_S229_L002_R2_001	HD02	2	HD02_05_C12	05	C12	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D01_S53_L001_R1_001.fastq.gz	HD02_05_D01_S53_L001_R1_001	HD02	2	HD02_05_D01	05	D01	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D01_S53_L001_R2_001.fastq.gz	HD02_05_D01_S53_L001_R2_001	HD02	2	HD02_05_D01	05	D01	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D01_S53_L002_R1_001.fastq.gz	HD02_05_D01_S53_L002_R1_001	HD02	2	HD02_05_D01	05	D01	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D01_S53_L002_R2_001.fastq.gz	HD02_05_D01_S53_L002_R2_001	HD02	2	HD02_05_D01	05	D01	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D02_S338_L001_R1_001.fastq.gz	HD02_05_D02_S338_L001_R1_001	HD02	2	HD02_05_D02	05	D02	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D02_S338_L001_R2_001.fastq.gz	HD02_05_D02_S338_L001_R2_001	HD02	2	HD02_05_D02	05	D02	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D02_S338_L002_R1_001.fastq.gz	HD02_05_D02_S338_L002_R1_001	HD02	2	HD02_05_D02	05	D02	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D02_S338_L002_R2_001.fastq.gz	HD02_05_D02_S338_L002_R2_001	HD02	2	HD02_05_D02	05	D02	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D03_S352_L001_R1_001.fastq.gz	HD02_05_D03_S352_L001_R1_001	HD02	2	HD02_05_D03	05	D03	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D03_S352_L001_R2_001.fastq.gz	HD02_05_D03_S352_L001_R2_001	HD02	2	HD02_05_D03	05	D03	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D03_S352_L002_R1_001.fastq.gz	HD02_05_D03_S352_L002_R1_001	HD02	2	HD02_05_D03	05	D03	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D03_S352_L002_R2_001.fastq.gz	HD02_05_D03_S352_L002_R2_001	HD02	2	HD02_05_D03	05	D03	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D04_S75_L001_R1_001.fastq.gz	HD02_05_D04_S75_L001_R1_001	HD02	2	HD02_05_D04	05	D04	L001	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D04_S75_L001_R2_001.fastq.gz	HD02_05_D04_S75_L001_R2_001	HD02	2	HD02_05_D04	05	D04	L001	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D04_S75_L002_R1_001.fastq.gz	HD02_05_D04_S75_L002_R1_001	HD02	2	HD02_05_D04	05	D04	L002	R1	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D04_S75_L002_R2_001.fastq.gz	HD02_05_D04_S75_L002_R2_001	HD02	2	HD02_05_D04	05	D04	L002	R2	FALSE
~/work/seq/shared/Chakravarti_HD/data/fastqs/HD02_05_D05_S169_L001_R1_001.fastq.gz	HD02_05_D05_S169_L001_R1_001	HD02	2	HD02_05_D05	05	D05	L001	R1	FALSE
